Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
11500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.27113754	0.002881064	-0.26619706	-0.27607805	-0.30672446	0.002881064	-0.30178398	-0.31166497	0.27123734	19884.596	2346.6773431301117
11600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.28111836	0.002881064	-0.27617785	-0.28605884	-0.31670535	0.0028811663	-0.31176478	-0.3216464	0.28121817	19880.615	2367.1499021053314
11700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.29109913	0.002881064	-0.28615865	-0.29603964	-0.3266882	0.0028819244	-0.32174623	-0.33163017	0.29119894	19876.633	2387.300895690918
11800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.3010811	0.0028818876	-0.29613945	-0.30602303	-0.33667198	0.0028819244	-0.33173	-0.34161395	0.30118093	19872.652	2407.7739005088806
11900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.31106484	0.0028819244	-0.30612287	-0.3160068	-0.34665573	0.0028819244	-0.3417138	-0.35159773	0.31116468	19868.672	2428.259126663208
12000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.32104862	0.0028819244	-0.31610665	-0.3259906	-0.35663956	0.0028819244	-0.35169756	-0.3615815	0.32114846	19864.693	2448.671331882477
12100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.3310324	0.0028819244	-0.32609043	-0.33597437	-0.36662352	0.0028821966	-0.36168134	-0.37156639	0.33113223	19860.713	2468.9484248161316
12200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.34101617	0.0028819295	-0.3360742	-0.34595826	-0.3766097	0.0028827847	-0.37166625	-0.38155314	0.34111607	19856.732	2489.388549566269
12300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.3510016	0.0028827847	-0.34605813	-0.35594502	-0.38659644	0.0028827847	-0.381653	-0.3915399	0.35110143	19852.754	2509.7498898506165
12400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.36098835	0.0028827847	-0.3560449	-0.36593178	-0.3965832	0.0028827847	-0.39163977	-0.40152666	0.3610882	19848.773	2530.236100912094
12500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.37097508	0.0028827847	-0.36603165	-0.37591854	-0.40657	0.0028827847	-0.40162653	-0.41151342	0.37107494	19844.795	2550.6831414699554
12600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.38096184	0.0028827847	-0.3760184	-0.3859053	-0.41655675	0.0028827847	-0.4116133	-0.42150018	0.38106173	19840.814	2571.218335390091
12700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.39094865	0.0028827845	-0.38600516	-0.39589205	-0.4265435	0.0028827847	-0.42160004	-0.43148693	0.39104846	19836.838	2591.935483455658
12800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.40093535	0.0028827847	-0.39599192	-0.4058788	-0.43653023	0.0028827847	-0.4315868	-0.4414737	0.40103528	19832.857	2612.7619314193726
12900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.41092214	0.0028827847	-0.40597868	-0.41586557	-0.44651702	0.0028827847	-0.44157356	-0.45146045	0.41102195	19828.88	2633.2698516845703
13000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.4209089	0.0028827847	-0.41596544	-0.42585233	-0.45650375	0.0028827847	-0.45156032	-0.4614472	0.42100877	19824.902	2653.9451599121094
13100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.43089563	0.0028827847	-0.4259522	-0.4358391	-0.466491	0.0028833235	-0.46154708	-0.4714357	0.43099552	19820.926	2674.891241788864
13200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.4408825	0.002882924	-0.43593895	-0.4458266	-0.4764805	0.002883645	-0.4715356	-0.48142543	0.4409824	19816.95	2695.5687594413757
13300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.45087144	0.0028836445	-0.4459265	-0.45581633	-0.48647025	0.002883645	-0.48152533	-0.49141517	0.4509713	19812.97	2716.276411294937
13400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.46086112	0.002883645	-0.45591623	-0.46580607	-0.49646	0.0028836383	-0.49151507	-0.5014049	0.46096098	19808.994	2736.9413294792175
13500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.4708509	0.0028836445	-0.46590596	-0.4757958	-0.5064497	0.002883645	-0.5015048	-0.5113946	0.47095078	19805.018	2757.529564142227
13600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.4808406	0.002883645	-0.4758957	-0.48578554	-0.51643944	0.002883645	-0.5114945	-0.52138436	0.48094052	19801.043	2778.23020029068
13700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.4908304	0.0028836445	-0.48588544	-0.49577528	-0.5264292	0.002883645	-0.52148426	-0.5313741	0.49093026	19797.064	2798.9207940101624
13800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.5008201	0.002883645	-0.49587518	-0.505765	-0.5364189	0.002883645	-0.531474	-0.54136384	0.50091994	19793.092	2819.750042438507
13900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.51080984	0.002883645	-0.5058649	-0.51575476	-0.54640865	0.002883645	-0.54146373	-0.5513536	0.5109098	19789.117	2840.437083721161
14000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.5207996	0.002883645	-0.51585466	-0.5257445	-0.5563984	0.002883645	-0.5514535	-0.5613433	0.52089953	19785.14	2861.211691379547
14100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.5307893	0.002883645	-0.5258444	-0.53573424	-0.56638813	0.002883645	-0.5614432	-0.57133305	0.5308893	19781.168	2882.0872926712036
14200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.54077905	0.002883645	-0.53583413	-0.545724	-0.57637787	0.002883645	-0.57143295	-0.5813228	0.54087895	19777.193	2902.9400091171265
14300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.5507688	0.002883645	-0.5458239	-0.5557137	-0.5863676	0.002883645	-0.5814227	-0.5913125	0.55086875	19773.219	2923.6617908477783
14400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.56075853	0.002883645	-0.5558136	-0.56570345	-0.59635735	0.002883645	-0.5914124	-0.60130227	0.5608585	19769.246	2944.7769565582275
14500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.57074827	0.002883645	-0.56580335	-0.5756932	-0.6063471	0.002883645	-0.60140216	-0.611292	0.5708482	19765.273	2965.810450553894
14600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.580738	0.002883645	-0.5757931	-0.5856829	-0.6163368	0.002883645	-0.6113919	-0.62128174	0.5808379	19761.303	2986.7512164115906
14700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.59072775	0.002883645	-0.5857828	-0.59567267	-0.62632656	0.002883645	-0.62138164	-0.6312715	0.5908277	19757.332	3007.6685161590576
14800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.6007175	0.002883645	-0.59577256	-0.6056624	-0.6363163	0.002883645	-0.6313714	-0.6412612	0.60081744	19753.357	3028.395754098892
14900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.6107072	0.002883645	-0.6057623	-0.61565214	-0.646306	0.002883645	-0.6413611	-0.65125096	0.6108072	19749.387	3049.1930701732635
15000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.62069696	0.002883645	-0.61575204	-0.6256419	-0.6562958	0.002883645	-0.65135086	-0.6612407	0.62079686	19745.418	3070.367427587509
15100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.6306867	0.002883645	-0.6257418	-0.6356316	-0.6662856	0.002883645	-0.6613406	-0.67123044	0.63078666	19741.447	3091.6662907600403
15200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.64067644	0.002883645	-0.6357315	-0.64562136	-0.67627525	0.002883645	-0.67133033	-0.6812202	0.6407764	19737.477	3112.659090280533
15300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.6506662	0.002883645	-0.64572126	-0.6556111	-0.68626493	0.002883645	-0.6813201	-0.6912099	0.6507661	19733.508	3133.7071578502655
15400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.660656	0.002883645	-0.655711	-0.66560084	-0.69625473	0.002883645	-0.6913098	-0.70119965	0.66075593	19729.54	3154.795138835907
15500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.67064565	0.002883645	-0.66570073	-0.6755906	-0.7062445	0.002883645	-0.70129955	-0.7111894	0.6707456	19725.57	3176.185878753662
15600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.68063545	0.002883645	-0.6756905	-0.6855803	-0.7162342	0.002883645	-0.7112893	-0.7211791	0.68073523	19721.602	3197.2493777275085
15700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.69062513	0.002883645	-0.6856802	-0.69557005	-0.7262239	0.002883645	-0.721279	-0.73116887	0.69072515	19717.633	3218.358422279358
15800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.7006149	0.002883645	-0.69566995	-0.7055598	-0.7362137	0.002883645	-0.73126876	-0.7411586	0.7007148	19713.668	3239.5220189094543
15900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.7106046	0.002883645	-0.7056597	-0.7155495	-0.74620336	0.002883645	-0.7412585	-0.75114834	0.71070457	19709.701	3260.6980514526367
16000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.7205944	0.002883645	-0.7156494	-0.72553927	-0.75619316	0.002883645	-0.75124824	-0.7611381	0.72069436	19705.734	3282.240242958069
16100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.7305841	0.002883645	-0.72563916	-0.735529	-0.76618284	0.002883645	-0.761238	-0.7711278	0.730684	19701.766	3303.1029715538025
16200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.7405739	0.002883645	-0.7356289	-0.74551874	-0.77617264	0.002883645	-0.7712277	-0.78111756	0.74067384	19697.803	3324.553882598877
16300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.75056356	0.002883645	-0.74561864	-0.7555085	-0.7861623	0.002883645	-0.78121746	-0.7911073	0.7506635	19693.836	3345.82430100441
16400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.76055336	0.002883645	-0.7556084	-0.7654982	-0.7961521	0.002883645	-0.7912072	-0.80109704	0.76065314	19689.871	3367.127831697464
16500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.77054304	0.002883645	-0.7655981	-0.77548796	-0.8061418	0.002883645	-0.80119693	-0.8110868	0.77064306	19685.908	3388.5290513038635
16600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.78053284	0.002883645	-0.77558786	-0.7854777	-0.8161316	0.002883645	-0.8111867	-0.8210765	0.78063273	19681.943	3409.736047267914
16700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.7905225	0.002883645	-0.7855776	-0.79546744	-0.8261213	0.002883645	-0.8211764	-0.83106625	0.7906225	19677.977	3431.1082112789154
16800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.8005123	0.002883645	-0.79556733	-0.8054572	-0.83611107	0.002883645	-0.83116615	-0.841056	0.8006123	19674.016	3452.6393373012543
16900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.810502	0.002883645	-0.8055571	-0.8154469	-0.84610075	0.002883645	-0.8411559	-0.8510457	0.8106019	19670.053	3473.7757120132446
17000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.8204918	0.002883645	-0.8155468	-0.82543665	-0.85609055	0.002883645	-0.8511456	-0.86103547	0.82059175	19666.09	3495.3198714256287
17100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.83048147	0.002883645	-0.82553655	-0.8354264	-0.8660802	0.002883645	-0.86113536	-0.8710252	0.8305814	19662.127	3516.6204323768616
17200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.84047127	0.002883645	-0.8355263	-0.8454161	-0.87607	0.002883645	-0.8711251	-0.88101494	0.84057105	19658.166	3538.1850962638855
17300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.85046095	0.002883645	-0.845516	-0.85540587	-0.8860597	0.002883645	-0.88111484	-0.8910047	0.85056096	19654.205	3559.7348148822784
17400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.86045074	0.002883645	-0.85550576	-0.8653956	-0.8960495	0.002883645	-0.8911046	-0.9009944	0.86055064	19650.244	3581.13210606575
17500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.8704404	0.002883645	-0.8654955	-0.87538534	-0.9060393	0.002883645	-0.9010943	-0.91098416	0.8705404	19646.283	3602.6588253974915
17600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.8804302	0.002883645	-0.87548524	-0.8853751	-0.916029	0.002883645	-0.91108406	-0.9209739	0.8805302	19642.324	3624.1443014144897
17700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.8904199	0.002883645	-0.885475	-0.8953648	-0.9260188	0.002883645	-0.9210738	-0.93096364	0.8905198	19638.363	3645.7313084602356
17800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.9004097	0.002883645	-0.8954647	-0.90535456	-0.93600845	0.002883645	-0.93106353	-0.9409534	0.90050966	19634.404	3667.2492883205414
17900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.9103994	0.002883645	-0.90545446	-0.9153443	-0.94599825	0.002883645	-0.9410533	-0.9509431	0.91049933	19630.445	3688.9736075401306
18000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.9203892	0.002883645	-0.9154442	-0.92533404	-0.95598793	0.002883645	-0.951043	-0.96093285	0.92048895	19626.486	3710.716768503189
18100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.93037885	0.002883645	-0.92543393	-0.9353238	-0.9659777	0.002883645	-0.96103275	-0.9709226	0.9304789	19622.53	3732.208572626114
18200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.94036865	0.002883645	-0.9354237	-0.9453135	-0.9759674	0.002883645	-0.9710225	-0.9809123	0.94046855	19618.57	3753.911248922348
18300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.95035833	0.002883645	-0.9454134	-0.95530325	-0.9859572	0.002883645	-0.9810122	-0.99090207	0.9504583	19614.613	3775.7524976730347
18400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.9603481	0.002883645	-0.95540315	-0.965293	-0.9959469	0.002883645	-0.99100196	-1.0008918	0.9604481	19610.656	3797.581446647644
18500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.9703378	0.002883645	-0.9653929	-0.9752827	-1.0059366	0.002883645	-1.0009917	-1.0108815	0.9704377	19606.7	3819.235071182251
18600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.9803276	0.002883645	-0.9753826	-0.98527247	-1.0159264	0.002883645	-1.0109814	-1.0208713	0.98042756	19602.742	3840.7680418491364
18700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-0.9903173	0.002883645	-0.98537236	-0.9952622	-1.0259161	0.002883645	-1.0209712	-1.030861	0.99041724	19598.787	3862.179942846298
18800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.0003071	0.0028836704	-0.9953621	-1.005252	-1.0359058	0.002883645	-1.0309609	-1.0408508	1.0004069	19594.832	3884.2568175792694
18900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.0102968	0.002883645	-1.0053519	-1.0152417	-1.0458956	0.002883645	-1.0409507	-1.0508405	1.0103968	19590.877	3905.8936223983765
19000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.0202866	0.002883645	-1.0153416	-1.0252315	-1.0558853	0.002883645	-1.0509404	-1.0608302	1.0203865	19586.922	3927.715627193451
19100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.0302763	0.002883645	-1.0253314	-1.0352212	-1.065875	0.002883645	-1.0609301	-1.07082	1.0303762	19582.967	3949.592873573303
19200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.040266	0.002883645	-1.0353211	-1.045211	-1.0758648	0.002883645	-1.0709199	-1.0808097	1.0403659	19579.012	3971.6150617599487
19300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.0502558	0.002883645	-1.0453109	-1.0552007	-1.0858545	0.002883645	-1.0809096	-1.0907995	1.0503556	19575.06	3993.4271006584167
19400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.0602455	0.002883645	-1.0553006	-1.0651904	-1.0958443	0.002883645	-1.0908993	-1.1007892	1.0603454	19571.105	4015.398394346237
19500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.0702353	0.002883645	-1.0652903	-1.0751802	-1.105834	0.002883645	-1.1008891	-1.1107789	1.0703351	19567.154	4037.2034406661987
19600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.080225	0.002883645	-1.0752801	-1.0851699	-1.1158237	0.002883645	-1.1108788	-1.1207687	1.0803248	19563.203	4059.133658885956
19700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.0902147	0.002883645	-1.0852698	-1.0951596	-1.1258135	0.002883645	-1.1208686	-1.1307584	1.0903147	19559.25	4081.1409182548523
19800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.1002045	0.002883645	-1.0952595	-1.1051494	-1.1358032	0.002883645	-1.1308583	-1.1407481	1.1003044	19555.3	4102.9915680885315
19900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.1101942	0.002883645	-1.1052493	-1.1151391	-1.145793	0.002883645	-1.140848	-1.1507379	1.1102941	19551.348	4124.745536565781
20000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.120184	0.002883645	-1.115239	-1.1251289	-1.1557827	0.002883645	-1.1508378	-1.1607276	1.1202838	19547.398	4146.648802518845
20100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.1301737	0.002883645	-1.1252288	-1.1351186	-1.1657724	0.002883645	-1.1608275	-1.1707174	1.1302735	19543.45	4168.7222855091095
20200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.1401634	0.002883645	-1.1352185	-1.1451083	-1.1757622	0.002883645	-1.1708173	-1.1807071	1.1402633	19539.496	4190.775275230408
20300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.1501532	0.002883645	-1.1452082	-1.1550981	-1.1857519	0.002883645	-1.180807	-1.1906968	1.150253	19535.549	4212.803892612457
20400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.1601429	0.002883645	-1.155198	-1.1650878	-1.1957417	0.002883645	-1.1907967	-1.2006866	1.1602427	19531.6	4235.037527322769
20500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.1701326	0.002883645	-1.1651877	-1.1750776	-1.2057314	0.002883645	-1.2007865	-1.2106763	1.1702327	19527.65	4256.963403701782
20600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.1801224	0.002883645	-1.1751775	-1.1850673	-1.2157211	0.002883645	-1.2107762	-1.220666	1.1802223	19523.703	4279.063871145248
20700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.1901121	0.002883645	-1.1851672	-1.195057	-1.2257109	0.002883645	-1.220766	-1.2306558	1.190212	19519.754	4301.244928598404
20800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.2001019	0.002883645	-1.1951569	-1.2050468	-1.2357006	0.002883645	-1.2307557	-1.2406455	1.2002017	19515.807	4323.543407440186
20900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.2100916	0.002883645	-1.2051467	-1.2150365	-1.2456903	0.002883645	-1.2407454	-1.2506353	1.2101914	19511.86	4345.564438343048
21000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.2200813	0.002883645	-1.2151364	-1.2250262	-1.2556801	0.002883645	-1.2507352	-1.260625	1.2201812	19507.914	4368.011375904083
21100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.2300711	0.002883645	-1.2251261	-1.235016	-1.2656698	0.002883645	-1.2607249	-1.2706147	1.230171	19503.967	4390.149865627289
21200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.2400608	0.002883645	-1.2351159	-1.2450057	-1.2756596	0.002883645	-1.2707146	-1.2806045	1.2401606	19500.021	4412.297091007233
21300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.2500505	0.002883645	-1.2451056	-1.2549955	-1.2856493	0.002883645	-1.2807044	-1.2905942	1.2501506	19496.076	4434.619428396225
21400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.2600403	0.002883645	-1.2550954	-1.2649852	-1.295639	0.002883645	-1.2906941	-1.300584	1.2601402	19492.13	4456.8486404418945
21500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.27003	0.002883645	-1.2650851	-1.274975	-1.3056288	0.002883645	-1.3006839	-1.3105737	1.2701299	19488.188	4479.118510484695
21600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.2800199	0.002883645	-1.2750748	-1.2849647	-1.3156186	0.002883645	-1.3106736	-1.3205634	1.2801197	19484.242	4501.514480352402
21700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.2900095	0.002883645	-1.2850646	-1.2949544	-1.3256083	0.002883645	-1.3206633	-1.3305532	1.2901094	19480.299	4523.7914955616
21800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.2999992	0.002883645	-1.2950543	-1.3049442	-1.335598	0.002883645	-1.3306531	-1.3405429	1.300099	19476.355	4546.149205446243
21900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.309989	0.002883645	-1.305044	-1.3149339	-1.3455877	0.002883645	-1.3406428	-1.3505327	1.310089	19472.412	4568.840322256088
22000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.3199788	0.002883645	-1.3150338	-1.3249236	-1.3555773	0.002883645	-1.3506325	-1.3605224	1.3200787	19468.47	4591.373307228088
22100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.3299685	0.002883645	-1.3250235	-1.3349134	-1.3655672	0.002883645	-1.3606223	-1.3705121	1.3300682	19464.527	4613.932029724121
22200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.3399582	0.002883645	-1.3350133	-1.3449031	-1.375557	0.002883645	-1.370612	-1.3805019	1.340058	19460.586	4636.358061790466
22300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.3499479	0.002883645	-1.345003	-1.3548928	-1.3855467	0.002883645	-1.3806018	-1.3904916	1.3500477	19456.643	4658.770249128342
22400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.3599378	0.002883645	-1.3549927	-1.3648826	-1.3955365	0.002883645	-1.3905915	-1.4004813	1.3600373	19452.703	4681.048612117767
22500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-1.3699274	0.002883645	-1.3649825	-1.3748723	-1.4055262	0.002883645	-1.4005812	-1.4104711	1.3700273	19448.762	4703.768935441971
