Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
62	6.9836836	34.70228	48.62026	-49.01409	84.57627	33.099243	21.943966	56.19074	-41.63193	315000	-7.8582765e-08	323.98624	-0.019837752	-128.33295	20.852179	0.018518772	0.1676	6.0	11102.341912984848
63	13.94271	34.521385	49.24246	-41.21852	89.0	31.675365	24.210928	56.087593	-45.59766	320000	-6.103516e-08	216.03067	-0.049852736	-23.323868	20.866566	0.011346649	0.2592	79.0	11275.156652450562
64	8.302911	34.47652	49.13437	-34.61496	87.5614	25.574131	25.609497	53.378563	-52.59349	325000	1.4495849e-07	222.55225	-0.03264679	-68.79172	20.846193	0.016766224	0.1608	14.0	11447.977925539017
65	15.430207	32.94454	49.83337	-40.075157	99.82	37.72982	19.5794	63.034534	-34.508564	330000	-3.0517577e-09	107.39816	-0.037836	-22.290672	20.860912	0.01502247	0.1566	20.0	11647.295783758163
66	12.598778	33.474983	48.872032	-31.390825	99.2	33.645767	20.583508	61.452824	-32.646824	335000	6.1035155e-09	218.12872	-0.023754226	-57.862366	20.851486	0.021078335	0.1608	9.0	11819.406785726547
67	17.708485	32.680737	49.04824	-35.486347	99.62	35.12165	21.540575	58.37243	-45.698795	340000	4.2724608e-08	107.733665	-0.032432076	-34.12513	20.822193	0.015382254	0.2116	15.0	11991.40338087082
68	16.834679	32.154514	49.58132	-31.4772	98.92	38.000668	18.511942	56.868088	-37.828133	345000	-1.2207031e-08	95.38062	-0.030312963	-16.029099	20.831255	0.017852299	0.1686	11.0	12163.58667588234
69	12.020643	33.545498	48.26962	-36.365734	95.40385	34.274395	21.802963	58.520348	-40.47654	350000	5.493164e-08	131.65425	-0.022458969	-36.46051	20.813828	0.018596165	0.1614	7.0	12335.832647562027
70	16.332928	36.03878	49.340343	-70.183075	86.78571	34.64788	22.804983	54.15414	-39.854446	355000	8.239746e-08	169.56026	-0.030433288	-43.53041	20.808468	0.015749784	0.1748	17.0	12536.938357591629
71	17.077383	33.30448	49.806747	-39.007378	102.875	32.645775	23.971104	56.26506	-57.862118	360000	-3.9100648e-08	152.56328	-0.040297914	-33.750755	20.818916	0.015876427	0.1816	23.0	12708.745756149292
72	9.536498	35.278606	49.199036	-38.96801	86.155174	33.404793	22.692709	60.835632	-54.860764	365000	3.967285e-08	156.14336	-0.025526578	-56.32084	20.813137	0.016763587	0.1178	8.0	12881.944530248642
73	14.705428	34.389633	49.510887	-33.50956	95.92308	32.99863	23.588058	56.445133	-50.202534	370000	-6.713867e-08	151.09688	-0.034656297	-37.419525	20.84613	0.015702413	0.2178	16.0	13054.490585327148
74	10.011557	34.20292	49.866646	-34.7753	81.540985	32.12416	24.605356	59.565914	-46.413097	375000	-1.6784668e-08	144.22076	-0.02664026	-40.470955	20.819668	0.017301358	0.201	11.0	13227.960946083069
75	9.632083	34.233578	50.035095	-33.18812	90.454544	31.856085	25.80261	60.203777	-83.56421	380000	-3.8909914e-08	205.35408	-0.025586871	-66.582886	20.835398	0.018456826	0.1396	9.0	13425.33268070221
76	23.233072	31.822392	49.45092	-34.492138	97.72549	38.433445	17.978916	53.64876	-38.324165	385000	8.8500975e-08	66.75271	-0.024667379	-15.903709	20.809704	0.01656245	0.1476	10.0	13597.43400478363
77	11.361231	33.53496	49.454975	-30.22671	83.33898	31.976948	25.279072	55.278484	-48.931	390000	8.392334e-09	112.78384	-0.036522564	-29.847908	20.782013	0.017592091	0.1948	19.0	13770.709978818893
78	6.2463093	35.53082	49.179485	-44.81147	91.69811	32.477158	23.148859	57.121284	-39.872494	395000	-3.6621095e-08	287.4917	-0.018224828	-86.61659	20.781952	0.015782703	0.1338	5.0	13942.926882982254
79	4.801565	34.22833	49.00952	-33.514214	83.81035	27.99093	25.542109	50.822075	-56.635647	400000	-5.645752e-08	122.22425	-0.029682958	-34.269615	20.749693	0.01712046	0.1854	13.0	14115.955016851425
80	1.382597	34.189632	47.98425	-39.099022	79.031746	27.441532	27.63258	63.47801	-53.97871	405000	6.408691e-08	189.81252	-0.045541987	-52.454346	20.784893	0.015729466	0.2062	25.0	14311.619054079056
81	7.6552567	35.594196	48.057476	-36.277687	85.06896	29.9794	25.652386	56.587315	-72.20901	410000	-3.3569336e-08	166.14917	-0.024936175	-42.578423	20.81664	0.018075675	0.184	8.0	14484.746567487717
82	11.804115	33.40529	50.157978	-32.759777	94.18868	31.890581	23.971523	54.56134	-53.515556	415000	5.340576e-09	124.95575	-0.032850955	-32.664665	20.818632	0.015538727	0.1552	15.0	14657.187184810638
83	20.707285	33.057697	48.889915	-34.56241	104.74468	37.245544	20.03354	55.34059	-36.158485	420000	-4.2724608e-08	118.5504	-0.03315333	-33.07345	20.814913	0.015838847	0.1946	17.0	14828.946630954742
84	12.297433	33.500275	50.347393	-36.674713	97.37255	32.996178	22.42117	55.752052	-40.206524	425000	1.2207032e-07	167.1139	-0.026704138	-41.93598	20.80021	0.015834052	0.1806	11.0	15001.024746656418
85	12.883843	33.629223	49.45248	-34.850697	91.111115	34.871067	21.114347	59.185226	-38.113575	430000	-2.1362304e-08	115.993614	-0.028797852	-24.058853	20.790125	0.015572772	0.1594	13.0	15194.466854333878
86	11.405077	35.16768	50.0168	-32.76819	84.17242	33.78164	23.520977	56.86309	-39.446598	435000	-3.6621095e-08	100.0645	-0.03587072	-16.191536	20.794565	0.016356017	0.192	15.0	15367.57152724266
87	11.792666	33.48116	48.887325	-38.816185	95.94118	33.598755	21.547873	57.637074	-44.993515	440000	-9.1552735e-08	155.39137	-0.0267403	-23.835175	20.804094	0.01860305	0.2022	11.0	15539.597168445587
88	12.1410265	34.380753	49.337715	-40.601048	81.27869	34.174026	23.240984	54.96979	-40.62677	445000	-3.967285e-08	115.56389	-0.032951273	-36.069115	20.822838	0.015632706	0.1948	16.0	15713.123743057251
89	9.072957	33.974106	49.28735	-33.34451	85.75439	31.963728	24.540571	55.609013	-39.683167	450000	-1.525879e-08	174.76297	-0.025727823	-41.18509	20.782413	0.017612536	0.1506	10.0	15885.903191566467
90	19.922943	31.677378	48.37108	-31.911139	101.53061	38.022457	19.056067	59.366913	-43.667347	455000	3.0517577e-09	85.66361	-0.039082926	-16.154541	20.802214	0.015199185	0.1702	18.0	16076.95496559143
91	11.915766	33.56546	48.430397	-38.241108	94.33962	33.47595	21.074541	54.930393	-41.533775	460000	-2.4414062e-08	244.22798	-0.03379989	-63.78961	20.799957	0.016217384	0.1612	17.0	16249.199088573456
92	16.762882	34.925854	49.734314	-39.126072	92.54717	35.197517	21.02957	55.284634	-43.509983	465000	4.2724608e-08	167.32065	-0.028294837	-37.000153	20.7746	0.018178571	0.183	11.0	16421.708453416824
93	11.635629	35.122524	48.660316	-40.702286	89.05357	34.026794	20.84299	59.285606	-32.966576	470000	-3.051758e-08	215.82037	-0.024165006	-64.49185	20.771235	0.016655639	0.133	8.0	16594.214097976685
94	7.6478205	34.70886	48.46658	-36.779858	82.95	28.053719	26.62672	54.68457	-54.29304	475000	-1.8310548e-08	183.85811	-0.03885752	-50.91542	20.771385	0.016237987	0.2048	20.0	16767.85594892502
95	7.7475705	34.362713	49.061375	-30.9514	87.92857	31.68615	24.643694	57.734955	-74.199165	480000	6.103516e-08	167.11446	-0.035858136	-26.879333	20.757862	0.015994286	0.1784	17.0	16958.39151287079
96	25.206388	30.310747	48.87205	-33.953213	103.375	39.109493	17.464928	59.42993	-42.16697	485000	-3.0517577e-09	172.79504	-0.04319725	-29.035248	20.787241	0.015455676	0.2718	41.0	17130.278843402863
97	7.188505	34.09357	48.73627	-32.5414	80.71667	28.27105	25.304634	53.931473	-41.351227	490000	-1.9836426e-08	137.83427	-0.040134765	-35.604355	20.800726	0.01671488	0.202	21.0	17303.957078933716
98	6.423924	35.13592	49.089924	-42.716343	84.206894	31.621012	25.418291	62.37603	-49.846	495000	-1.159668e-07	131.12154	-0.03552627	-36.91796	20.786057	0.016139837	0.1766	14.0	17476.717219352722
99	8.941173	34.92538	48.63552	-41.761284	79.51613	33.586414	23.747627	56.216743	-38.296505	500000	-5.645752e-08	139.64487	-0.03930902	-44.03672	20.784369	0.01686905	0.1976	21.0	17650.167857170105
