Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
77	-20.324621	12.384533	3.2398853	-54.63715	78.93651	-13.451939	8.465999	5.4240274	-45.994316	390000	-6.866455e-08	13.879383	-0.023697535	-10.011791	3.4785595	0.014910261	0.1648	11.0	14993.015227556229
78	-19.935385	14.100656	1.6907816	-62.09774	74.0	-13.745464	9.177842	4.8040032	-39.8719	395000	-4.4250488e-08	13.321641	-0.022601232	-9.918745	3.478936	0.0148530705	0.193	11.0	15186.789022445679
79	-19.967272	13.750589	0.9862912	-62.513977	84.20339	-12.956775	8.188411	5.7794156	-36.274517	400000	1.5640259e-08	13.318178	-0.023971526	-10.054148	3.4565337	0.018449936	0.1658	11.0	15379.494446277618
80	-18.788244	12.925306	0.42593402	-66.41791	74.333336	-13.280846	9.439814	15.523788	-41.83713	405000	0.0	50.581955	-0.019845292	-41.572727	3.4895136	0.018124584	0.1684	10.0	15573.028997182846
81	-18.3741	14.150346	1.7251571	-67.54858	84.13559	-12.518352	9.017005	5.4401298	-51.22067	410000	5.79834e-08	14.042516	-0.03142185	-10.192835	3.425004	0.016442144	0.1818	16.0	15765.558469295502
82	-20.656778	12.500938	1.7275505	-53.99288	81.491806	-12.905441	8.701927	12.428216	-61.142483	415000	-9.4604495e-08	16.50007	-0.020051114	-12.432281	3.456685	0.016448887	0.167	8.0	15958.000044345856
83	-22.56346	14.407598	-2.4137316	-64.687744	89.92727	-14.179702	8.884134	10.199172	-43.197205	420000	-1.2207031e-08	20.234919	-0.010866062	-14.631579	3.4709961	0.017325647	0.165	6.0	16150.232328414917
84	-20.01698	17.333267	34.189713	-65.30723	87.7193	-13.802052	10.117151	12.00633	-51.805782	425000	2.9754638e-08	41.667862	-0.012772791	-34.48561	3.4463954	0.015963558	0.156	5.0	16342.299928665161
85	-20.531885	17.471098	26.920214	-77.806595	78.82539	-13.227456	9.867227	11.598	-46.835003	430000	3.8146974e-09	41.076054	-0.024567105	-29.515505	3.4843726	0.017081887	0.161	10.0	16535.681747198105
86	-20.464231	11.931302	4.5324855	-52.553085	84.54237	-13.43723	9.287831	12.348689	-43.598614	435000	-3.3569336e-08	20.153341	-0.017643305	-16.69035	3.467935	0.016239502	0.1304	8.0	16727.920567512512
